FULL_NAME,PLAYER_ID,SEASON_ID,RANK_PG_EFF,EFF_CHANGE,TARGET,TEAM_ABBREVIATION,PLAYER_AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POSITION
Keith Bogans,2586,2009-10,197,-1,TRUE,SAS,30,79,19.7,1.5,3.8,0.403,0.9,2.5,0.357,0.5,0.6,0.74,0.3,1.9,2.2,1.2,0.6,0.2,0.7,2,4.4,SG
Matt Bonner,2588,2004-05,143,7,FALSE,TOR,25,82,18.9,3,5.6,0.533,0.5,1.1,0.424,0.7,0.9,0.789,1.3,2.2,3.5,0.6,0.5,0.2,0.5,2.7,7.2,PF
Matt Bonner,2588,2013-14,251,-14,TRUE,SAS,34,61,11.3,1.2,2.7,0.445,0.7,1.6,0.429,0.1,0.2,0.75,0.3,1.9,2.1,0.5,0.2,0.2,0.3,0.8,3.2,PF
Mo Williams,2590,2006-07,47,-12,FALSE,MIL,24,68,36.3,6.9,15.4,0.446,1.2,3.4,0.346,2.3,2.7,0.855,0.8,4,4.8,6.1,1.3,0.1,3,3,17.3,PG
Mo Williams,2590,2007-08,59,3,FALSE,MIL,25,66,36.5,6.7,13.9,0.48,1.3,3.5,0.385,2.5,2.9,0.856,0.6,2.9,3.5,6.3,1.2,0.2,2.8,2.8,17.2,PG
Mo Williams,2590,2008-09,56,-6,TRUE,CLE,26,81,35,6.5,13.9,0.467,2.3,5.2,0.436,2.6,2.8,0.912,0.6,2.9,3.4,4.1,0.9,0.1,2.2,2.7,17.8,PG
Mo Williams,2590,2013-14,165,74,FALSE,POR,31,74,24.8,3.8,9.1,0.417,1.1,3,0.369,1.1,1.2,0.876,0.6,1.5,2.1,4.3,0.7,0.1,2,2.7,9.7,PG
James Jones,2592,2004-05,184,58,FALSE,IND,24,75,17.7,1.7,4.2,0.396,0.9,2.2,0.398,0.7,0.8,0.855,0.5,1.8,2.3,0.8,0.4,0.4,0.6,1.6,4.9,SF
James Jones,2592,2005-06,126,-63,TRUE,PHX,25,75,23.6,3.2,7.7,0.418,1.5,3.8,0.386,1.4,1.6,0.851,0.6,2.8,3.4,0.8,0.5,0.7,0.5,1.9,9.3,SF
Kyle Korver,2594,2003-04,195,107,FALSE,PHI,23,74,11.9,1.6,4.4,0.352,1.1,2.8,0.391,0.3,0.3,0.792,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1.4,4.5,SG
Kyle Korver,2594,2004-05,88,-14,FALSE,PHI,24,82,32.5,3.9,9.3,0.418,2.8,6.8,0.405,1,1.2,0.854,0.5,4.1,4.6,2.2,1.3,0.4,1.3,3.2,11.5,SG
Kyle Korver,2594,2005-06,102,-4,FALSE,PHI,25,82,31.3,4,9.3,0.43,2.2,5.3,0.42,1.2,1.5,0.849,0.3,3,3.3,2,0.8,0.3,1.2,2.7,11.5,SG
Kyle Korver,2594,2006-07,106,-57,FALSE,PHI,26,74,30.9,5,11.4,0.44,1.8,4.1,0.43,2.6,2.8,0.914,0.4,3.1,3.5,1.4,0.8,0.3,1.6,2.5,14.4,SG
Kyle Korver,2594,2007-08,163,16,FALSE,TOT,27,75,23.1,3.4,7.7,0.443,1.5,3.9,0.375,1.6,1.7,0.915,0.3,2,2.3,1.3,0.6,0.4,1,2.6,9.9,SG
Kyle Korver,2594,2010-11,171,22,FALSE,CHI,30,82,20.1,3,6.8,0.434,1.5,3.5,0.415,0.9,1.1,0.885,0.1,1.7,1.8,1.5,0.4,0.2,0.7,1.9,8.3,SG
Kyle Korver,2594,2011-12,149,53,FALSE,CHI,31,65,22.6,2.7,6.3,0.432,1.8,4.2,0.435,0.8,1,0.833,0.4,2,2.4,1.7,0.6,0.2,0.8,1.7,8.1,SG
Kyle Korver,2594,2012-13,96,16,FALSE,ATL,32,74,30.5,3.7,8.1,0.461,2.6,5.6,0.457,0.9,1.1,0.859,0.3,3.6,4,2,0.9,0.5,0.9,2.3,10.9,SG
Kyle Korver,2594,2013-14,80,4,FALSE,ATL,33,71,33.9,4.1,8.6,0.475,2.6,5.5,0.472,1.2,1.3,0.926,0.3,3.7,4,2.9,1,0.3,1.4,2.1,12,SG
Kyle Korver,2594,2014-15,76,-82,TRUE,ATL,34,75,32.2,3.9,8,0.487,2.9,6,0.492,1.4,1.6,0.898,0.2,3.9,4.1,2.6,0.7,0.6,1.4,1.9,12.1,SG
Kyle Korver,2594,2015-16,158,1,FALSE,ATL,35,80,30,3.4,7.7,0.434,2,5,0.398,0.6,0.7,0.833,0.2,3.1,3.3,2.1,0.8,0.4,1.2,2,9.2,SG
Kyle Korver,2594,2016-17,157,-24,FALSE,TOT,36,67,26.2,3.6,7.7,0.464,2.4,5.4,0.451,0.6,0.6,0.905,0.1,2.7,2.8,1.6,0.5,0.3,1,1.6,10.1,SG
Kyle Korver,2594,2017-18,181,-41,FALSE,CLE,37,73,21.6,3,6.6,0.459,2.2,5.2,0.436,0.9,1,0.889,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8,9.2,SG
Kyle Korver,2594,2018-19,222,-7,FALSE,TOT,38,70,19.1,2.9,6.9,0.416,2,5,0.397,0.9,1,0.822,0.1,2.2,2.3,1.2,0.4,0.2,0.8,1.5,8.6,SG
Kyle Korver,2594,2019-20,229,63,FALSE,MIL,39,58,16.6,2.2,5.1,0.43,1.7,4.1,0.418,0.6,0.7,0.854,0.3,1.8,2.1,1.2,0.4,0.2,0.8,1.3,6.7,SG
Udonis Haslem,2617,2003-04,122,72,FALSE,MIA,24,75,24,2.7,6,0.459,0,0,0,1.9,2.4,0.765,2.5,3.8,6.3,0.7,0.4,0.3,1,2.6,7.3,PF
Udonis Haslem,2617,2004-05,50,-24,FALSE,MIA,25,80,33.4,4.3,8,0.54,0,0.1,0,2.2,2.8,0.791,3,6.1,9.1,1.4,0.8,0.5,1.4,3.3,10.9,PF
Udonis Haslem,2617,2005-06,74,-2,FALSE,MIA,26,81,30.7,3.7,7.3,0.508,0,0,0,1.9,2.5,0.789,2.1,5.8,7.8,1.2,0.6,0.2,1,2.7,9.3,PF
Udonis Haslem,2617,2008-09,78,-15,FALSE,MIA,29,75,34.1,4.4,8.6,0.518,0,0,0,1.7,2.3,0.753,2.3,6,8.2,1.1,0.6,0.3,1.1,2.7,10.6,PF
Udonis Haslem,2617,2011-12,115,-50,TRUE,MIA,32,64,24.8,2.4,5.6,0.423,0,0,0,1.3,1.6,0.814,1.8,5.5,7.3,0.7,0.5,0.4,0.9,2.2,6,PF
Dwight Howard,2730,2004-05,40,21,FALSE,ORL,19,82,32.6,4.3,8.3,0.52,0,0,0,3.4,5,0.671,3.5,6.5,10,0.9,0.9,1.7,2,2.8,12,C
Dwight Howard,2730,2005-06,19,4,FALSE,ORL,20,82,36.8,5.7,10.7,0.531,0,0,0,4.3,7.3,0.595,3.5,9,12.5,1.5,0.8,1.4,2.6,3.4,15.8,C
Dwight Howard,2730,2006-07,15,11,FALSE,ORL,21,82,36.9,6.4,10.6,0.603,0,0,0.5,4.8,8.1,0.586,3.5,8.8,12.3,1.9,0.9,1.9,3.9,3,17.6,C
Dwight Howard,2730,2007-08,4,0,FALSE,ORL,22,82,37.7,7.1,11.9,0.599,0,0,0,6.5,10.9,0.59,3.4,10.8,14.2,1.3,0.9,2.1,3.2,3.3,20.7,C
Dwight Howard,2730,2008-09,4,-2,FALSE,ORL,23,79,35.7,7.1,12.4,0.572,0,0,0,6.4,10.7,0.594,4.3,9.6,13.8,1.4,1,2.9,3,3.4,20.6,C
Dwight Howard,2730,2009-10,6,3,FALSE,ORL,24,82,34.7,6.2,10.2,0.612,0,0.1,0,5.9,10,0.592,3.5,9.7,13.2,1.8,0.9,2.8,3.3,3.5,18.3,C
Dwight Howard,2730,2010-11,3,-1,FALSE,ORL,25,78,37.6,7.9,13.4,0.593,0,0.1,0,7,11.7,0.596,4,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9,C
Dwight Howard,2730,2011-12,4,-9,FALSE,ORL,26,54,38.3,7.7,13.4,0.573,0,0.1,0,5.2,10.6,0.491,3.7,10.8,14.5,1.9,1.5,2.1,3.2,2.9,20.6,C
Dwight Howard,2730,2012-13,13,-1,FALSE,LAL,27,76,35.8,6.2,10.7,0.578,0,0.1,0.167,4.7,9.5,0.492,3.3,9.1,12.4,1.4,1.1,2.4,3,3.8,17.1,C
Dwight Howard,2730,2015-16,28,2,FALSE,HOU,30,71,32.1,5.2,8.5,0.62,0,0.1,0,3.3,6.7,0.489,3.4,8.4,11.8,1.4,1,1.6,2.3,3.1,13.7,C
Dwight Howard,2730,2016-17,26,7,FALSE,ATL,31,74,29.7,5.2,8.3,0.633,0,0,0,3.1,5.7,0.533,4,8.7,12.7,1.4,0.9,1.2,2.3,2.7,13.5,C
Dwight Howard,2730,2019-20,113,4,FALSE,LAL,34,69,18.9,2.9,4,0.729,0,0.1,0.6,1.6,3.1,0.514,2.5,4.9,7.3,0.7,0.4,1.1,1.2,3.2,7.5,C
Dwight Howard,2730,2020-21,109,-39,TRUE,PHI,35,69,17.3,2.6,4.4,0.587,0.1,0.3,0.25,1.8,3,0.576,2.8,5.7,8.4,0.9,0.4,0.9,1.6,2.9,7,C
Emeka Okafor,2731,2006-07,20,-26,FALSE,CHA,24,67,34.8,5.9,11,0.532,0,0,0,2.6,4.4,0.593,3.9,7.4,11.3,1.2,0.9,2.6,1.7,3.1,14.4,C
Emeka Okafor,2731,2007-08,46,6,FALSE,CHA,25,82,33.1,5.6,10.5,0.535,0,0,0,2.6,4.6,0.57,3.1,7.6,10.7,0.9,0.8,1.7,2,2.9,13.8,C
Emeka Okafor,2731,2008-09,40,-23,TRUE,CHA,26,82,32.8,5.3,9.4,0.561,0,0,0,2.7,4.5,0.593,3.4,6.7,10.1,0.6,0.6,1.7,1.8,3,13.2,C
Emeka Okafor,2731,2009-10,63,5,FALSE,NOH,27,82,28.9,4.2,8,0.53,0,0,0,1.9,3.3,0.562,3.1,6,9,0.7,0.7,1.5,1.4,2.7,10.4,C
Shaun Livingston,2733,2010-11,173,2,FALSE,CHA,25,73,17.3,2.5,5.4,0.466,0,0.1,0.25,1.5,1.7,0.864,0.4,1.6,2,2.2,0.6,0.4,1.2,1.5,6.6,PG
Shaun Livingston,2733,2013-14,138,-57,FALSE,BKN,28,76,26,3.1,6.4,0.483,0,0.1,0.167,2.1,2.5,0.827,0.9,2.4,3.2,3.2,1.2,0.4,1.4,2.3,8.3,PG
Shaun Livingston,2733,2014-15,195,17,FALSE,GSW,29,78,18.8,2.5,5.1,0.5,0,0,0,0.8,1.2,0.714,0.6,1.8,2.3,3.3,0.6,0.3,1.3,1.4,5.9,PG
Shaun Livingston,2733,2015-16,178,-49,TRUE,GSW,30,78,19.5,2.6,4.9,0.536,0,0.2,0.167,1,1.2,0.86,0.5,1.6,2.2,3,0.7,0.3,1,1.8,6.3,PG
Shaun Livingston,2733,2016-17,227,4,FALSE,GSW,31,76,17.7,2.3,4.2,0.547,0,0,0.333,0.6,0.8,0.7,0.4,1.6,2,1.8,0.5,0.3,0.8,1.6,5.1,PG
Shaun Livingston,2733,2017-18,223,-20,FALSE,GSW,32,71,15.9,2.4,4.8,0.501,0,0.1,0,0.7,0.9,0.82,0.5,1.4,1.8,2,0.5,0.3,0.8,1.6,5.5,PG
Devin Harris,2734,2006-07,112,35,FALSE,DAL,24,80,26,3.7,7.4,0.492,0.2,0.6,0.28,2.7,3.3,0.824,0.6,1.9,2.5,3.7,1.2,0.3,1.8,3,10.2,PG
Devin Harris,2734,2007-08,77,54,FALSE,TOT,25,64,31.6,5,10.8,0.463,0.9,2.6,0.335,3.9,4.7,0.824,0.4,2.3,2.7,5.8,1.4,0.2,2.5,3,14.8,PG
Devin Harris,2734,2008-09,23,-34,FALSE,NJN,26,69,36.1,6.6,15.1,0.438,0.9,3.2,0.291,7.2,8.8,0.82,0.4,2.9,3.3,6.9,1.7,0.2,3.1,2.4,21.3,PG
Devin Harris,2734,2009-10,57,-18,FALSE,NJN,27,64,34.7,5.6,13.8,0.403,0.9,3.4,0.276,4.8,6,0.798,0.4,2.8,3.2,6.6,1.2,0.3,2.8,2.8,16.9,PG
Devin Harris,2734,2010-11,75,-17,FALSE,TOT,28,71,31.7,4.8,11.5,0.422,0.8,2.5,0.322,4.7,5.7,0.833,0.2,2.1,2.4,7.1,1,0.1,2.9,2.3,15.2,PG
Devin Harris,2734,2014-15,175,-28,FALSE,DAL,32,76,22.2,2.9,6.9,0.418,1.3,3.5,0.357,1.7,2.1,0.815,0.2,1.6,1.8,3.1,1,0.2,1.1,1.9,8.8,PG
Devin Harris,2734,2015-16,203,-17,FALSE,DAL,33,64,20,2.6,5.8,0.447,0.8,2.5,0.329,1.6,2.2,0.721,0.3,1.9,2.2,1.8,0.9,0.2,1,1.9,7.6,PG
Devin Harris,2734,2016-17,220,19,FALSE,DAL,34,65,16.7,2.1,5.2,0.399,0.9,2.7,0.328,1.6,2,0.829,0.2,1.8,2,2.1,0.7,0.1,0.9,1.6,6.7,PG
Devin Harris,2734,2017-18,201,-44,TRUE,TOT,35,71,18.9,2.6,6.4,0.412,1.1,3.2,0.348,2,2.4,0.835,0.2,1.6,1.8,2.1,0.7,0.2,1.1,2.2,8.4,PG
Devin Harris,2734,2018-19,245,123,FALSE,DAL,36,68,15.7,1.9,5.1,0.38,0.9,2.9,0.31,1.5,2,0.761,0.2,1.5,1.6,1.8,0.5,0.2,0.8,2,6.3,PG
Luol Deng,2736,2005-06,57,23,FALSE,CHI,21,78,33.4,5.7,12.2,0.463,0.3,1,0.269,2.7,3.5,0.75,1.6,5,6.6,1.9,0.9,0.6,1.3,1.6,14.3,SF
Luol Deng,2736,2006-07,34,-33,FALSE,CHI,22,82,37.5,7.7,14.9,0.517,0,0.1,0.143,3.4,4.4,0.777,1.8,5.3,7.1,2.5,1.2,0.6,1.9,2,18.8,SF
Luol Deng,2736,2009-10,47,-5,FALSE,CHI,25,70,37.9,6.8,14.5,0.466,0.5,1.2,0.386,3.6,4.7,0.764,1.9,5.4,7.3,2,0.9,0.9,1.9,1.8,17.6,SF
Luol Deng,2736,2010-11,52,0,FALSE,CHI,26,82,39.1,6.5,14.1,0.46,1.4,4.1,0.345,3.1,4.1,0.753,1.4,4.4,5.8,2.8,1,0.6,1.9,2,17.4,SF
Luol Deng,2736,2011-12,52,-1,FALSE,CHI,27,54,39.4,5.8,14,0.412,1.5,4,0.367,2.4,3.1,0.77,1.4,5.1,6.5,2.9,1,0.7,1.8,1.5,15.3,SF
Luol Deng,2736,2012-13,53,-12,TRUE,CHI,28,75,38.7,6.2,14.6,0.426,1,3.1,0.322,3.1,3.8,0.816,2.2,4.2,6.3,3,1.1,0.4,1.9,1.4,16.5,SF
Luol Deng,2736,2013-14,65,-12,FALSE,TOT,29,63,35.1,5.9,13.7,0.431,0.9,3,0.302,3.4,4.3,0.791,1.6,4.2,5.7,2.9,1,0.1,1.8,1.8,16,SF
Luol Deng,2736,2014-15,77,0,FALSE,MIA,30,72,33.6,5.1,10.9,0.469,1.1,3.1,0.355,2.7,3.5,0.761,1.4,3.8,5.2,1.9,0.9,0.3,1.5,1.5,14,SF
Andre Iguodala,2738,2004-05,79,26,FALSE,PHI,21,82,32.8,3.3,6.7,0.493,0.6,1.7,0.331,1.9,2.6,0.743,1.1,4.6,5.7,3,1.7,0.6,1.7,2.5,9,SF
Andre Iguodala,2738,2005-06,53,21,FALSE,PHI,22,82,37.6,4.2,8.4,0.5,0.7,1.9,0.354,3.2,4.3,0.754,1.4,4.4,5.9,3.1,1.6,0.3,1.9,2.4,12.3,SF
Andre Iguodala,2738,2006-07,32,0,FALSE,PHI,23,76,40.3,5.8,13,0.447,0.6,2,0.31,5.9,7.3,0.82,1,4.7,5.7,5.7,2,0.4,3.4,2.6,18.2,SF
Andre Iguodala,2738,2007-08,32,8,FALSE,PHI,24,82,39.5,7.1,15.6,0.456,1.2,3.7,0.329,4.5,6.2,0.721,1,4.4,5.4,4.8,2.1,0.6,2.6,2.3,19.9,SF
Andre Iguodala,2738,2008-09,24,-4,FALSE,PHI,25,82,39.9,6.6,14,0.473,1,3.2,0.307,4.6,6.4,0.724,1.1,4.6,5.7,5.3,1.6,0.4,2.7,1.9,18.8,SF
Andre Iguodala,2738,2009-10,28,-10,FALSE,PHI,26,82,38.9,6,13.7,0.443,1.1,3.7,0.31,3.8,5.2,0.733,1,5.5,6.5,5.8,1.7,0.7,2.7,1.8,17.1,SF
Andre Iguodala,2738,2010-11,38,-1,FALSE,PHI,27,67,36.8,5,11.3,0.445,0.9,2.7,0.337,3.1,4.5,0.693,0.9,4.9,5.8,6.3,1.5,0.6,2.1,1.6,14.1,SF
Andre Iguodala,2738,2011-12,39,-21,FALSE,PHI,28,62,35.6,4.6,10.2,0.454,1.2,3.1,0.394,2,3.2,0.617,0.9,5.2,6.1,5.5,1.7,0.5,1.9,1.5,12.4,SF
Andre Iguodala,2738,2012-13,60,-29,FALSE,DEN,29,80,34.7,5,11,0.451,1.1,3.6,0.317,1.9,3.4,0.574,1,4.3,5.3,5.4,1.7,0.7,2.6,1.6,13,SF
Andre Iguodala,2738,2013-14,89,-54,TRUE,GSW,30,63,32.4,3.5,7.3,0.48,1,2.8,0.354,1.4,2.1,0.652,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6,9.3,SF
Andre Iguodala,2738,2014-15,143,16,FALSE,GSW,31,77,26.9,3,6.4,0.466,1,2.8,0.349,0.9,1.5,0.596,0.6,2.8,3.3,3,1.2,0.3,1.1,1.3,7.8,SF
Andre Iguodala,2738,2015-16,127,25,FALSE,GSW,32,65,26.6,2.7,5.7,0.478,0.8,2.4,0.351,0.8,1.3,0.614,0.8,3.2,4,3.4,1.1,0.3,1.2,1.6,7,SF
Andre Iguodala,2738,2016-17,102,-51,FALSE,GSW,33,76,26.3,2.9,5.5,0.528,0.8,2.3,0.362,0.9,1.3,0.706,0.7,3.3,4,3.4,1,0.5,0.8,1.3,7.6,SF
Andre Iguodala,2738,2017-18,153,7,FALSE,GSW,34,64,25.4,2.3,5,0.463,0.5,1.8,0.282,0.9,1.4,0.632,0.8,3.1,3.8,3.3,0.8,0.6,1,1.5,6,SF
Al Jefferson,2744,2006-07,29,17,FALSE,BOS,22,69,33.6,6.6,12.8,0.514,0,0,0,2.9,4.3,0.681,3.4,7.5,11,1.3,0.7,1.5,2,3.4,16,C
Al Jefferson,2744,2009-10,29,11,FALSE,MIN,25,76,32.4,7.4,14.8,0.498,0,0.1,0,2.4,3.5,0.68,2.4,6.9,9.3,1.8,0.8,1.3,1.8,2.7,17.1,C
Al Jefferson,2744,2010-11,18,9,FALSE,UTA,26,82,35.9,8,16.1,0.496,0,0,0,2.7,3.5,0.761,2.9,6.8,9.7,1.8,0.6,1.9,1.3,2.9,18.6,C
Al Jefferson,2744,2011-12,9,-8,FALSE,UTA,27,61,34,8.5,17.2,0.492,0,0.1,0.25,2.2,2.9,0.774,2.2,7.4,9.6,2.2,0.8,1.7,1,2.5,19.2,C
Al Jefferson,2744,2012-13,17,6,FALSE,UTA,28,78,33.1,7.8,15.8,0.494,0,0.2,0.118,2.1,2.8,0.77,2,7.2,9.2,2.1,1,1.1,1.3,2.2,17.8,C
Al Jefferson,2744,2013-14,11,-19,TRUE,CHA,29,73,35,9.6,18.8,0.509,0,0.2,0.2,2.6,3.8,0.69,2.1,8.7,10.8,2.1,0.9,1.1,1.7,2.4,21.8,C
JR Smith,2747,2007-08,148,50,FALSE,DEN,22,74,19.2,4.2,9.1,0.461,2.1,5.3,0.403,1.7,2.4,0.719,0.6,1.5,2.1,1.7,0.8,0.2,1.5,1.9,12.3,SG
JR Smith,2747,2008-09,98,-15,FALSE,DEN,23,81,27.7,5.2,11.7,0.446,2.2,5.6,0.397,2.5,3.4,0.754,0.5,3.1,3.7,2.8,1,0.2,1.9,2.3,15.2,SG
JR Smith,2747,2009-10,113,4,FALSE,DEN,24,75,27.8,5.7,13.8,0.414,2.1,6.2,0.338,1.9,2.7,0.706,0.4,2.7,3.1,2.4,1.3,0.3,1.9,2.3,15.4,SG
JR Smith,2747,2012-13,58,-46,TRUE,NYK,27,80,33.5,6.6,15.6,0.422,1.9,5.5,0.356,3,3.9,0.762,0.8,4.5,5.3,2.7,1.3,0.3,1.7,2.8,18.1,SG
JR Smith,2747,2013-14,104,-21,FALSE,NYK,28,74,32.7,5.4,12.9,0.415,2.6,6.5,0.394,1.2,1.9,0.652,0.5,3.5,4,3,0.9,0.3,1.5,2.6,14.5,SG
JR Smith,2747,2014-15,125,-15,FALSE,TOT,29,70,29.7,4.5,10.8,0.417,2.3,6.1,0.383,0.8,1,0.75,0.4,2.7,3.1,2.8,1.2,0.3,1.4,2.3,12.1,SG
Jameer Nelson,2749,2010-11,89,8,FALSE,ORL,29,76,30.5,4.9,11,0.446,1.6,3.9,0.401,1.7,2.1,0.802,0.5,2.5,3,6,1,0,2.6,2.8,13.1,PG
Jameer Nelson,2749,2013-14,87,-96,TRUE,ORL,32,68,32,4.3,11,0.394,2,5.8,0.348,1.4,1.6,0.857,0.4,3,3.4,7,0.8,0.1,2.4,2.1,12.1,PG
Tony Allen,2754,2010-11,132,24,FALSE,MEM,29,72,20.8,3.5,6.8,0.51,0.1,0.3,0.174,1.9,2.5,0.753,1,1.7,2.7,1.4,1.8,0.6,1.2,2.2,8.9,SG
Tony Allen,2754,2011-12,108,-19,FALSE,MEM,30,58,26.3,3.6,7.7,0.469,0.1,0.4,0.308,2.4,3,0.8,1.7,2.3,4,1.4,1.8,0.6,1.6,2.4,9.8,SG
Tony Allen,2754,2014-15,133,-19,TRUE,MEM,33,63,26.2,3.6,7.2,0.495,0.2,0.5,0.345,1.3,2,0.627,1.6,2.8,4.4,1.4,2,0.5,1.4,2.6,8.6,SG
Tony Allen,2754,2015-16,152,18,FALSE,MEM,34,64,25.3,3.4,7.3,0.458,0.2,0.7,0.357,1.4,2.2,0.652,1.6,3,4.6,1.1,1.7,0.3,1.2,2.7,8.4,SG
Sasha Vujacic,2756,2005-06,172,-23,FALSE,LAL,22,82,17.7,1.3,3.8,0.346,0.7,2.1,0.343,0.6,0.6,0.885,0.4,1.5,1.9,1.7,0.6,0,0.6,1.8,3.9,SG
Sasha Vujacic,2756,2006-07,195,14,FALSE,LAL,23,73,12.8,1.4,3.7,0.392,0.8,2.2,0.373,0.6,0.7,0.878,0.4,1.1,1.5,0.9,0.6,0,0.4,1.4,4.3,SG
Sasha Vujacic,2756,2007-08,181,-5,TRUE,LAL,24,72,17.8,3,6.7,0.454,1.6,3.8,0.437,1.1,1.3,0.835,0.3,1.9,2.1,1,0.5,0.1,0.7,1.5,8.8,SG
Beno Udrih,2757,2006-07,196,93,FALSE,SAS,24,73,13,1.7,4.7,0.369,0.5,1.6,0.287,0.7,0.8,0.883,0.2,1,1.1,1.7,0.4,0,0.8,1,4.7,PG
Beno Udrih,2757,2007-08,103,-14,FALSE,SAC,25,65,32,5,10.9,0.463,0.8,2.1,0.387,1.9,2.3,0.85,0.5,2.8,3.3,4.3,0.9,0.2,2.3,2.1,12.8,PG
Beno Udrih,2757,2008-09,117,31,FALSE,SAC,26,73,31.1,4.4,9.5,0.461,0.5,1.5,0.31,1.7,2.1,0.82,0.6,2.4,3,4.7,1.1,0.2,2.2,2.6,11,PG
Beno Udrih,2757,2009-10,86,24,FALSE,SAC,27,79,31.3,5.3,10.6,0.493,0.9,2.5,0.377,1.5,1.8,0.837,0.5,2.3,2.8,4.7,1.1,0.1,1.7,2.1,12.9,PG
Beno Udrih,2757,2010-11,62,-102,TRUE,SAC,28,79,34.6,5.2,10.4,0.5,0.8,2.3,0.357,2.5,2.9,0.864,0.5,2.8,3.4,4.9,1.2,0.1,1.8,2.3,13.7,PG
Trevor Ariza,2772,2008-09,127,54,FALSE,LAL,24,82,24.4,3.3,7.3,0.46,0.7,2.3,0.319,1.5,2.1,0.71,1.4,2.9,4.3,1.8,1.7,0.3,1.1,2,8.9,SF
Trevor Ariza,2772,2009-10,73,-39,FALSE,HOU,24,72,36.5,5.5,13.9,0.394,1.9,5.7,0.334,2.1,3.2,0.649,1.1,4.5,5.6,3.8,1.8,0.6,2.2,2.3,14.9,SF
Trevor Ariza,2772,2013-14,54,-21,FALSE,WAS,28,77,35.4,5.1,11.1,0.456,2.3,5.7,0.407,1.9,2.5,0.772,1.3,4.9,6.2,2.5,1.6,0.3,1.7,2.3,14.4,SF
Trevor Ariza,2772,2014-15,75,-9,FALSE,HOU,29,82,35.7,4.5,11.1,0.402,2.4,6.8,0.35,1.5,1.7,0.853,0.9,4.7,5.6,2.5,1.9,0.2,1.7,2.3,12.8,SF
Trevor Ariza,2772,2015-16,84,1,FALSE,HOU,31,81,35.3,4.4,10.6,0.416,2.3,6.2,0.371,1.6,2,0.783,0.8,3.7,4.5,2.3,2,0.3,1.4,2.2,12.7,SF
Trevor Ariza,2772,2016-17,83,-25,FALSE,HOU,32,80,34.7,4.1,10,0.409,2.4,6.9,0.344,1.2,1.6,0.738,0.7,5.1,5.7,2.2,1.8,0.3,0.9,1.7,11.7,SF
Trevor Ariza,2772,2017-18,108,22,FALSE,HOU,33,67,33.9,4,9.7,0.412,2.5,6.9,0.368,1.1,1.3,0.854,0.5,3.9,4.4,1.6,1.5,0.2,0.8,2,11.7,SF
Trevor Ariza,2772,2018-19,86,-69,TRUE,TOT,33,69,34,4.3,10.7,0.399,2.1,6.3,0.334,1.9,2.4,0.793,0.7,4.7,5.4,3.7,1.3,0.3,1.5,1.9,12.5,SF
Damien Wilkins,2863,2005-06,162,14,FALSE,SEA,26,82,18.6,2.4,5.3,0.444,0.2,0.7,0.25,1.7,2,0.84,1,1.4,2.3,1.3,0.9,0.1,1,1.8,6.5,SF
Damien Wilkins,2863,2006-07,148,-26,TRUE,SEA,27,82,24.8,3.2,7.3,0.435,0.6,1.5,0.41,1.8,2.1,0.882,1.1,1.7,2.8,1.9,1.1,0.2,1.4,1.9,8.8,SF
Andrew Bogut,101106,2005-06,69,21,FALSE,MIL,21,82,28.6,3.9,7.4,0.533,0,0,0,1.5,2.4,0.629,2.3,4.7,7,2.3,0.6,0.8,1.5,3.2,9.4,C
Andrew Bogut,101106,2006-07,48,12,FALSE,MIL,22,66,34.2,5.3,9.5,0.553,0,0.1,0.2,1.7,2.9,0.577,2.5,6.3,8.8,3,0.7,0.5,2.3,3.3,12.3,C
Andrew Bogut,101106,2009-10,20,-11,FALSE,MIL,25,69,32.3,6.9,13.2,0.52,0,0,0,2.2,3.4,0.629,3,7.1,10.2,1.8,0.6,2.5,1.9,3.2,15.9,C
Andrew Bogut,101106,2013-14,46,-18,FALSE,GSW,29,67,26.4,3.5,5.6,0.627,0,0,0,0.3,1,0.344,2.7,7.3,10,1.7,0.7,1.8,1.4,3.1,7.3,C
Andrew Bogut,101106,2014-15,64,-21,TRUE,GSW,30,67,23.6,3,5.3,0.563,0,0,0,0.3,0.6,0.524,2.1,6,8.1,2.7,0.6,1.7,1.6,2.8,6.3,C
Marvin Williams,101107,2005-06,123,26,FALSE,ATL,20,79,24.7,3,6.7,0.443,0.2,0.7,0.245,2.4,3.2,0.747,1.5,3.3,4.8,0.8,0.6,0.3,1.1,2.9,8.5,SF
Marvin Williams,101107,2006-07,97,16,FALSE,ATL,21,64,34,4.8,11,0.433,0.2,0.7,0.244,3.4,4.1,0.815,1.3,4,5.3,1.9,0.8,0.5,2,3,13.1,SF
Marvin Williams,101107,2007-08,81,10,FALSE,ATL,22,80,34.6,5.3,11.5,0.462,0,0.1,0.1,4.2,5.1,0.822,1.5,4.2,5.7,1.7,1,0.4,1.6,2.8,14.8,SF
