PLAYER_ID,SEASON_ID,RANK_PG_EFF
2756,2004-05,
2756,2005-06,172.0
2756,2006-07,195.0
2756,2007-08,181.0
2756,2008-09,186.0
2756,2009-10,
2756,2010-11,
2756,2013-14,
2756,2015-16,250.0
2756,2016-17,
2548,2003-04,63.0
2548,2004-05,13.0
2548,2005-06,7.0
2548,2006-07,
2548,2007-08,
2548,2008-09,3.0
2548,2009-10,9.0
2548,2010-11,7.0
2548,2011-12,13.0
2548,2012-13,14.0
2548,2013-14,
2548,2014-15,43.0
2548,2015-16,50.0
2548,2016-17,61.0
2548,2017-18,127.0
2548,2018-19,103.0
739,1995-96,
739,1996-97,
739,1997-98,47.0
739,1998-99,64.0
739,1999-00,35.0
739,2000-01,20.0
739,2001-02,22.0
739,2002-03,26.0
739,2003-04,47.0
739,2004-05,51.0
739,2005-06,40.0
739,2006-07,67.0
739,2007-08,71.0
739,2008-09,66.0
739,2009-10,138.0
739,2012-13,
2575,2003-04,193.0
2575,2004-05,
2575,2005-06,
2575,2006-07,
2575,2007-08,149.0
2575,2008-09,
2575,2009-10,
2575,2010-11,
2575,2011-12,
2575,2012-13,
201228,2007-08,
201228,2008-09,136.0
201228,2009-10,
201228,2010-11,199.0
201228,2011-12,
201228,2012-13,175.0
201228,2013-14,215.0
201228,2014-15,
201228,2015-16,
201228,2016-17,259.0
2248,2001-02,
2248,2002-03,161.0
2248,2003-04,155.0
2248,2004-05,138.0
2248,2005-06,120.0
2248,2006-07,122.0
2248,2007-08,95.0
2248,2008-09,
2248,2009-10,126.0
2248,2010-11,184.0
2248,2011-12,
2248,2012-13,
2248,2013-14,
2561,2003-04,172.0
2561,2004-05,
2561,2005-06,35.0
2561,2006-07,
2561,2007-08,23.0
2561,2008-09,18.0
2561,2009-10,23.0
2561,2010-11,26.0
2561,2011-12,55.0
2561,2012-13,26.0
2561,2013-14,53.0
2561,2014-15,62.0
2561,2015-16,145.0
2561,2016-17,204.0
2561,2017-18,163.0
201566,2008-09,81.0
201566,2009-10,45.0
201566,2010-11,17.0
201566,2011-12,18.0
201566,2012-13,11.0
201566,2013-14,
201566,2014-15,2.0
201566,2015-16,3.0
201566,2016-17,1.0
201566,2017-18,5.0
201566,2018-19,5.0
201566,2019-20,13.0
201566,2020-21,4.0
201566,2021-22,38.0
201566,2022-23,55.0
202355,2010-11,
202355,2011-12,
202355,2014-15,
202355,2015-16,13.0
202355,2016-17,10.0
202355,2017-18,
202355,2018-19,41.0
202355,2019-20,11.0
202355,2020-21,
202355,2021-22,85.0
2863,2004-05,
2863,2005-06,162.0
2863,2006-07,148.0
2863,2007-08,174.0
2863,2008-09,
2863,2009-10,178.0
2863,2010-11,
2863,2011-12,191.0
2863,2012-13,
2863,2017-18,
101114,2005-06,110.0
101114,2006-07,41.0
101114,2007-08,20.0
101114,2008-09,13.0
101114,2009-10,15.0
101114,2010-11,14.0
101114,2011-12,26.0
101114,2012-13,27.0
101114,2013-14,62.0
101114,2014-15,73.0
101114,2015-16,78.0
101114,2016-17,125.0
101150,2005-06,
101150,2006-07,
101150,2007-08,142.0
101150,2008-09,145.0
101150,2009-10,
101150,2010-11,119.0
101150,2011-12,83.0
101150,2012-13,
101150,2013-14,157.0
101150,2014-15,115.0
101150,2015-16,106.0
101150,2016-17,82.0
101150,2017-18,34.0
101150,2018-19,63.0
101150,2019-20,76.0
101150,2020-21,161.0
101150,2021-22,
101107,2005-06,123.0
101107,2006-07,97.0
101107,2007-08,81.0
101107,2008-09,71.0
101107,2009-10,112.0
101107,2010-11,
101107,2011-12,93.0
101107,2012-13,163.0
101107,2013-14,140.0
101107,2014-15,149.0
101107,2015-16,68.0
101107,2016-17,89.0
101107,2017-18,126.0
101107,2018-19,121.0
101107,2019-20,213.0
2590,2003-04,
2590,2004-05,101.0
2590,2005-06,
2590,2006-07,47.0
2590,2007-08,59.0
2590,2008-09,56.0
2590,2009-10,62.0
2590,2010-11,
2590,2011-12,
2590,2012-13,
2590,2013-14,165.0
2590,2014-15,91.0
2590,2015-16,
1897,1999-00,119.0
1897,2000-01,98.0
1897,2001-02,
1897,2002-03,53.0
1897,2003-04,49.0
1897,2004-05,
1897,2005-06,55.0
1897,2006-07,40.0
1897,2007-08,38.0
1897,2008-09,65.0
1897,2009-10,110.0
1897,2010-11,144.0
1897,2011-12,145.0
1897,2012-13,99.0
1897,2013-14,
1897,2015-16,
1897,2016-17,
201156,2007-08,205.0
201156,2008-09,169.0
201156,2009-10,194.0
201156,2010-11,115.0
201156,2011-12,142.0
201156,2012-13,
201156,2013-14,105.0
201156,2014-15,
201156,2015-16,
201156,2016-17,145.0
201156,2017-18,234.0
201156,2018-19,
201152,2007-08,144.0
201152,2008-09,87.0
201152,2009-10,101.0
201152,2010-11,92.0
201152,2011-12,62.0
201152,2012-13,37.0
201152,2013-14,50.0
201152,2014-15,72.0
201152,2015-16,37.0
201152,2016-17,85.0
201152,2017-18,71.0
201152,2018-19,69.0
201152,2019-20,148.0
201152,2020-21,56.0
201152,2021-22,
201152,2022-23,193.0
